Date,NumMosquitos,WnvPresent,Latitude,Longitude,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HCDiff,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS
2007-07-19,1,0,41.970248,-87.787992,89.0,71.0,80.0,60.0,67.0,422.0,1930.0,0.0,29.24,29.94,6.4,31.0,8.1,-15.0,1,0,0
2007-07-19,3,0,41.836644,-87.677737,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,1,0,41.801179,-87.679447,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,1,0,41.800737,-87.71188000000001,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,0
2007-07-19,8,0,41.778296999999995,-87.752411,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,2,0,41.77166,-87.703047,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,1,0,41.781416,-87.77653199999999,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,1,0,41.822536,-87.66634300000001,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,7,0,41.798697,-87.736812,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,11,0,41.82561,-87.726549,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,50,0,41.726465000000005,-87.585413,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,7,0,41.726465000000005,-87.585413,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,25,0,41.726465000000005,-87.585413,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,4,0,41.726465000000005,-87.585413,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,0
2007-07-19,9,0,41.678618,-87.559308,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,53,0,41.678618,-87.559308,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,1,0,41.678618,-87.559308,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,1,0,41.737052,-87.54306700000001,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,2,0,41.737052,-87.54306700000001,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,7,0,41.740641,-87.546587,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,10,0,41.740641,-87.546587,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,1,0,41.740641,-87.546587,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,14,0,41.680946,-87.535198,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,418,0,41.680946,-87.535198,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,6,0,41.680946,-87.535198,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,1,0,41.680946,-87.535198,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,0
2007-07-19,3,0,41.686398,-87.531635,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,1,0,0
2007-07-19,32,0,41.686398,-87.531635,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,1,0
2007-07-19,1,0,41.686398,-87.531635,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,1
2007-07-19,1,0,41.686398,-87.531635,88.0,70.0,79.0,60.0,67.0,422.0,1930.0,0.0,29.29,29.92,4.3,33.0,6.9,-14.0,0,0,0
2007-07-25,2356,1,41.673408,-87.599862,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,1,0,0
2007-07-25,644,1,41.673408,-87.599862,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,1,0
2007-07-25,1,0,41.673408,-87.599862,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,0,0
2007-07-25,1,0,41.673408,-87.599862,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,0,0
2007-07-25,502,0,41.726465000000005,-87.585413,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,1,0,0
2007-07-25,411,0,41.726465000000005,-87.585413,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,1,0
2007-07-25,1,0,41.729669,-87.582699,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,1,0,0
2007-07-25,2,0,41.729669,-87.582699,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,1,0
2007-07-25,55,0,41.704572,-87.56566600000001,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,1,0,0
2007-07-25,83,0,41.704572,-87.56566600000001,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,1,0
2007-07-25,11,0,41.704572,-87.56566600000001,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,0,1
2007-07-25,2,0,41.704572,-87.56566600000001,77.0,63.0,70.0,51.0,59.0,426.0,1928.0,0.0,29.28,29.92,9.1,30.0,11.2,-5.0,0,0,0
2007-07-27,1,0,41.95469,-87.800991,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,1,0,0
2007-07-27,23,0,41.95469,-87.800991,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,11,0,41.95469,-87.800991,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,1,0,41.994991,-87.769279,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.974089,-87.824812,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,3,0,41.974089,-87.824812,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,5,0,41.9216,-87.666455,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.9216,-87.666455,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,3,0,41.891118,-87.65449100000001,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,1,0,0
2007-07-27,13,0,41.891118,-87.65449100000001,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,5,0,41.891118,-87.65449100000001,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,2,0,41.867108,-87.654224,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.867108,-87.654224,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,6,0,41.896282,-87.655232,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.896282,-87.655232,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.921965,-87.632085,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.891126,-87.61156,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.999128999999996,-87.795585,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,2,0,42.01743,-87.68776899999999,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,42.01743,-87.68776899999999,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.981964000000005,-87.812827,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,1,0,0
2007-07-27,1,0,41.981964000000005,-87.812827,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.981964000000005,-87.812827,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,6,0,41.944869,-87.832763,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,5,0,41.944869,-87.832763,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,4,0,42.011601,-87.81150600000001,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.979243,-87.750938,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.986921,-87.689778,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.986921,-87.689778,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.801497999999995,-87.763416,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,4,0,41.961743,-87.76007,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,3,0,41.961743,-87.76007,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,3,0,41.953067,-87.776792,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.953067,-87.776792,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,4,0,41.878114000000004,-87.629798,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.878114000000004,-87.629798,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,6,0,41.958271,-87.702575,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,5,0,41.916265,-87.800515,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.916265,-87.800515,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.846075,-87.716277,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.948167,-87.730698,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.963976,-87.69181,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.963976,-87.69181,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,2,0,41.964242,-87.757639,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,2,0,41.964242,-87.757639,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,1,0,41.990284,-87.797127,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.990284,-87.797127,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,2,0,42.008314,-87.77792099999999,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,4,0,42.008314,-87.77792099999999,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,1,0,41.991429,-87.747113,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,1,0,41.991429,-87.747113,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,0,1
2007-07-27,7,0,41.921177,-87.79518,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.921177,-87.79518,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.857402,-87.694991,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,1,0,0
2007-07-27,4,0,41.857402,-87.694991,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.868142,-87.696269,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.846283,-87.656913,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.966986999999996,-87.674677,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.966986999999996,-87.674677,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,2,0,41.923738,-87.785288,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,42.010412,-87.66214000000001,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,10,0,41.899229999999996,-87.716788,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,14,0,41.899229999999996,-87.716788,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.94016,-87.794896,78.0,58.0,68.0,52.0,58.0,428.0,1927.0,0.0,29.26,29.98,1.4,1.0,5.3,-3.0,0,1,0
2007-07-27,2,0,41.962728000000006,-87.748367,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,3,0,41.836644,-87.677737,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.836644,-87.677737,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,2,0,41.911823999999996,-87.726737,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,3,0,41.801179,-87.679447,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.801179,-87.679447,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.77166,-87.703047,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,5,0,41.759346,-87.745602,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.759346,-87.745602,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,4,0,41.797616,-87.797894,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,3,0,41.797616,-87.797894,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,1,0,41.781416,-87.77653199999999,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-07-27,7,0,41.773215,-87.60088,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,4,0,41.798697,-87.736812,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.776156,-87.778927,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.82561,-87.726549,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,2,0,41.74785,-87.70271600000001,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,1,0
2007-07-27,1,0,41.74785,-87.70271600000001,74.0,59.0,67.0,53.0,59.0,428.0,1927.0,0.0,29.33,29.98,2.0,7.0,5.8,-2.0,0,0,1
2007-08-01,67,0,41.95469,-87.800991,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,1,0,0
2007-08-01,104,1,41.95469,-87.800991,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,0,1,0
2007-08-01,8,0,41.95469,-87.800991,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,0,0,1
2007-08-01,1,0,41.994991,-87.769279,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,1,0,0
2007-08-01,5,0,41.974089,-87.824812,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,1,0,0
2007-08-01,11,1,41.974089,-87.824812,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,0,1,0
2007-08-01,2,0,41.974089,-87.824812,85.0,69.0,77.0,68.0,71.0,432.0,1924.0,1.55,29.11,29.84,9.1,24.0,10.1,-12.0,0,0,1
2007-08-01,10,0,41.9216,-87.666455,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,23,0,41.9216,-87.666455,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,41,0,41.891118,-87.65449100000001,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,28,0,41.891118,-87.65449100000001,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,7,0,41.891118,-87.65449100000001,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,1
2007-08-01,7,0,41.867108,-87.654224,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,6,0,41.867108,-87.654224,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,3,0,41.896282,-87.655232,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,10,0,41.896282,-87.655232,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,2,0,41.896282,-87.655232,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,1
2007-08-01,1,0,41.919343,-87.694259,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,5,0,41.919343,-87.694259,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,5,0,41.921965,-87.632085,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,89,0,41.688324,-87.676709,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,223,1,41.688324,-87.676709,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,28,0,41.688324,-87.676709,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,1
2007-08-01,16,0,41.862292,-87.64886,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,24,0,41.862292,-87.64886,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,1,0,41.862292,-87.64886,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,1
2007-08-01,6,0,41.720848,-87.666014,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,3,0,41.720848,-87.666014,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,1,0,41.720848,-87.666014,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,1
2007-08-01,17,1,41.731922,-87.677512,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,20,0,41.731922,-87.677512,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
2007-08-01,3,0,41.731922,-87.677512,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,1
2007-08-01,1,0,41.731922,-87.677512,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,0,0
2007-08-01,2,0,41.891126,-87.61156,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,1,0,0
2007-08-01,3,0,41.891126,-87.61156,85.0,69.0,77.0,69.0,71.0,432.0,1924.0,0.92,29.18,29.83,10.3,24.0,10.6,-12.0,0,1,0
